Month,Year,Sample_Date,Cruise_#,Station+_Code,Station,Depth_(m),Distance_offshore_(nm),Gear,Start_Time,MMED,GoodHaul,Trawling_distance_(km),Lat,Long,Sablefish_juv,CK_subyearling,CK_yearling,Coho_yearling,Study,TemperatureC_3m,AvgOf_Top10mTempC,AvgOf_Top20mTempC
June,2012,########,46,062312QR06,QR06,29,6,NRT,8:18,No MMED,-1,0.623199,47.54695,-124.502,0,0,2,0,JSOES_Regular,13.5341,13.15921984,11.75490985
June,2012,########,46,062312QR10,QR10,56,10,NRT,10:44,No MMED,-1,3.539092,47.54742,-124.619,0,0,2,2,JSOES_Regular,12.8572,12.46338005,11.43302493
June,2012,########,46,062312QR14,QR14,83,14,NRT,12:59,No MMED,-1,3.65752,47.54951,-124.714,0,0,11,3,JSOES_Regular,13.1655,12.84132996,11.52198496
June,2012,########,46,062312QR19,QR19,118,19,NRT,15:21,No MMED,-1,3.573864,47.5489,-124.821,0,0,0,2,JSOES_Regular,12.8445,12.3919199,11.05934501
June,2012,########,46,062312QR24,QR24,177,24,NRT,17:59,No MMED,-1,2.96261,47.54317,-124.947,0,0,1,0,JSOES_Regular,12.9252,12.91756992,12.43277993
June,2012,########,46,062312QR29,QR29,468,29,NRT,19:40,No MMED,-1,1.231988,47.5442,-125.059,0,0,0,0,JSOES_Regular,12.9884,12.9416502,11.94066
June,2012,########,46,062312QR06B,QR06,29,6,NRT,9:04,No MMED,-1,0.6278,47.52072,-124.5,0,0,1,0,JSOES_Regular,13.5341,13.15921984,11.75490985
June,2012,########,46,062412GH26,GH26,154,26,NRT,18:16,No MMED,-1,3.603703,47.01243,-124.827,6,0,0,0,JSOES_Regular,13.4862,13.0624301,11.62646499
June,2012,########,46,062412GH03,GH03,28,3,NRT,7:50,No MMED,-1,3.162393,47.0116,-124.258,0,1,1,1,JSOES_Regular,13.7813,13.26868,11.61416492
June,2012,########,46,062412GH06,GH06,39,6,NRT,9:35,No MMED,-1,3.8117,47.02212,-124.324,0,0,0,7,JSOES_Regular,14.2422,13.38671999,12.10924001
June,2012,########,46,062412GH10,GH10,59,10,NRT,11:36,No MMED,-1,3.083779,46.97825,-124.415,0,0,0,0,JSOES_Regular,14.2817,14.06652002,13.04702506
June,2012,########,46,062412GH16,GH16,79,16,NRT,13:41,No MMED,-1,3.305167,47.0169,-124.555,0,0,3,4,JSOES_Regular,13.996,13.27537022,12.2559351
June,2012,########,46,062412GH21,GH21,115,21,NRT,15:58,No MMED,-1,3.639836,47.01357,-124.703,0,1,1,0,JSOES_Regular,13.467,12.99591007,11.91114993
June,2012,########,46,062412GH31,GH31,156,31,NRT,20:15,No MMED,-1,3.439301,47.00083,-124.956,0,0,0,0,JSOES_Regular,14.1064,13.28962002,12.10677505
June,2012,########,46,062512WB23,WB23,131,23,NRT,17:44,No MMED,-1,3.092561,46.68552,-124.61,2,0,0,0,JSOES_Regular,13.3676,12.72289,11.38713002
June,2012,########,46,062512WB05,WB05,36,5,NRT,8:01,No MMED,-1,3.330266,46.6812,-124.191,0,18,20,7,JSOES_Regular,14.1307,12.91511002,11.17147002
June,2012,########,46,062512WB09,WB09,62,9,NRT,10:12,No MMED,-1,3.597909,46.67583,-124.282,0,15,5,11,JSOES_Regular,14.11,13.61717997,11.912995
June,2012,########,46,062512WB14,WB14,82,14,NRT,12:11,No MMED,-1,3.048154,46.69017,-124.402,0,2,5,13,JSOES_Regular,14.4539,14.40719995,13.4369
June,2012,########,46,062512WB19,WB19,118,19,NRT,15:29,No MMED,-1,3.546109,46.67722,-124.529,0,0,0,0,JSOES_Regular,14.2856,13.92383013,12.62166004
June,2012,########,46,062512WB14B,WB14,87,14,NRT,13:16,No MMED,-1,3.213301,46.64231,-124.406,0,2,0,4,JSOES_Regular,14.4539,14.40719995,13.4369
June,2012,########,46,062612CR25,CR25,155,25,NRT,18:48,No MMED,-1,3.43065,46.18822,-124.559,1,0,1,20,JSOES_Regular,15.4532,14.64567995,13.39015493
June,2012,########,46,062612CR04,CR04,29,4,NRT,7:58,No MMED,-1,2.969813,46.17583,-124.085,0,2,10,6,JSOES_Regular,13.6571,11.85030985,10.2550549
June,2012,########,46,062612CR07,CR07,59,7,NRT,10:38,No MMED,-1,3.161576,46.17408,-124.172,0,1,4,4,JSOES_Regular,13.9863,11.88079004,10.10402002
June,2012,########,46,062612CR10,CR10,70,10,NRT,12:35,No MMED,-1,3.315195,46.18102,-124.207,0,9,8,14,JSOES_Regular,13.2385,12.11653996,10.59297495
June,2012,########,46,062612CR15,CR15,108,15,NRT,14:39,No MMED,-1,4.229984,46.17588,-124.303,0,3,12,3,JSOES_Regular,14.5446,13.70100012,11.8234951
June,2012,########,46,062612CR20,CR20,136,20,NRT,16:44,No MMED,-1,3.536851,46.18756,-124.45,0,0,2,7,JSOES_Regular,14.6917,14.39131994,13.27255998
June,2012,########,46,062612CR30,CR30,367,30,NRT,20:16,No MMED,-1,3.326008,46.18003,-124.66,0,0,0,0,JSOES_Regular,15.3755,14.35472994,13.03021989
June,2012,########,46,062712CM01,CM01,38,1,NRT,7:36,No MMED,-1,3.535524,45.49997,-124.01,0,0,0,0,JSOES_Regular,14.9034,13.52399015,11.39267507
June,2012,########,46,062712CM03,CM03,53,3,NRT,9:27,No MMED,-1,3.774035,45.5,-124.034,0,0,2,5,JSOES_Regular,15.059,13.13773994,11.445755
June,2012,########,46,062712CM05,CM05,87,5,NRT,11:30,No MMED,-1,3.839227,45.49598,-124.097,0,0,1,1,JSOES_Regular,15.9731,14.51409988,12.46272497
June,2012,########,46,062712CM10,CM10,136,10,NRT,13:52,No MMED,-1,3.549284,45.5005,-124.211,0,0,0,2,JSOES_Regular,15.5065,14.40601015,13.33172512
June,2012,########,46,062712CM15,CM15,179,15,NRT,16:05,No MMED,-1,3.628396,45.49427,-124.338,0,0,0,0,JSOES_Regular,15.0159,13.96570997,12.909445
June,2012,########,46,062812NH03,NH03,49,3,NRT,7:45,No MMED,-1,3.222823,44.67517,-124.132,0,0,4,1,JSOES_Regular,14.3637,13.61211996,12.01296501
June,2012,########,46,062812NH05,NH05,65,5,NRT,9:33,No MMED,-1,3.373759,44.68322,-124.182,0,0,3,5,JSOES_Regular,14.5843,13.96421995,11.97687492
June,2012,########,46,062812NH10,NH10,80,10,NRT,12:59,No MMED,-1,2.689963,44.6824,-124.299,0,0,0,0,JSOES_Regular,16.0414,14.47091007,12.06206508
June,2012,########,46,062812NH15,NH15,95,15,NRT,15:08,No MMED,-1,2.612504,44.65142,-124.409,0,0,0,0,JSOES_Regular,15.9967,14.88850002,12.76685495
June,2012,########,46,062812NH05B,NH05,60,5,NRT,10:52,No MMED,-1,3.390165,44.67195,-124.169,0,0,1,0,JSOES_Regular,14.5843,13.96421995,11.97687492
June,2012,########,OS1201,OS120103T1,HH03,80,5.9,NRT,14:58,MMED Yes; Up,-1,2.138192,44,-124.275,0,4,0,2,SWFSC,,,
June,2012,########,OS1201,OS120104T1,HH04,117,10.9,NRT,17:55,MMED Yes; Up,-1,2.451092,44,-124.39,0,0,0,1,SWFSC,,,
June,2012,########,OS1201,OS120102T1,HH02,55,3.2,NRT,11:44,MMED Yes; Up,-1,2.535204,44,-124.212,0,3,0,10,SWFSC,,,
June,2012,########,OS1201,OS120101T1,HH01,30,1.4,NRT,7:44,MMED Yes; Up,-1,2.544752,44,-124.171,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120108T1,FM04,137,11.2,NRT,16:02,MMED Yes; Up,-1,2.252712,43.2167,-124.655,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120107T1,FM03,73,7.2,NRT,13:07,MMED Yes; Up,-1,2.294572,43.2167,-124.563,0,0,0,1,SWFSC,,,
June,2012,########,OS1201,OS120109T1,FM05,340,16.2,NRT,19:23,MMED Yes; Up,-1,2.345504,43.2167,-124.77,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120105T1,FM01,30,1.6,NRT,7:43,MMED Yes; Up,-1,2.760268,43.2167,-124.433,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120106T1,FM02,55,3.3,NRT,10:39,MMED Yes; Up,-1,2.853256,43.2167,-124.473,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120112T1,RR03,82,7.8,NRT,13:03,MMED Yes; Up,-1,2.569,42.5,-124.6,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120111T1,RR02,57,5.2,NRT,10:23,MMED Yes; Up,-1,2.57922,42.5,-124.542,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120110T1,RR01,32,3,NRT,7:33,MMED Yes; Up,-1,3.290308,42.5,-124.492,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120115T1,SR01,30,2.9,NRT,12:39,MMED Yes; Up,-1,2.410436,41.9,-124.272,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120114T1,SR02,55,6.6,NRT,10:55,MMED Yes; Up,-1,2.926532,41.9,-124.354,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120113T1,SR03,91,10.6,NRT,8:59,MMED Yes; Up,-1,3.260096,41.9,-124.445,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120120T1,KR03,82,11,NRT,13:09,MMED Yes; Up,-1,2.545004,41.5833,-124.343,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120119T1,KR02,51,7,NRT,10:32,MMED Yes; Up,-1,3.071488,41.5833,-124.253,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120118T1,KR01,30,2.7,NRT,7:53,MMED Yes; Up,-1,3.19956,41.5833,-124.158,0,0,0,71,SWFSC,,,
June,2012,########,OS1201,OS120123T1,MP02,55,5.5,NRT,12:16,MMED Yes; Up,-1,2.710876,41.35,-124.2,0,0,0,1,SWFSC,,,
June,2012,########,OS1201,OS120122T1,MP01,30,2.9,NRT,9:48,MMED Yes; Up,-1,2.841524,41.35,-124.142,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120124T1,MP03,83,8.9,NRT,14:54,MMED Yes; Up,-1,3.196004,41.35,-124.277,0,82,0,19,SWFSC,,,
June,2012,########,OS1201,OS120125T1,TD01,32,1.7,NRT,7:28,MMED Yes; Up,-1,2.671788,41.0583,-124.19,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120128T1,TD04,260,10.7,NRT,15:00,MMED Yes; Up,-1,2.766428,41.0583,-124.388,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120127T1,TD03,87,5.7,NRT,12:12,MMED Yes; Up,-1,2.863644,41.0583,-124.278,0,3,0,0,SWFSC,,,
June,2012,########,OS1201,OS120126T1,TD02,52,3.7,NRT,9:52,MMED Yes; Up,-1,2.977604,41.0583,-124.235,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120131T1,ER03,700,8.8,NRT,13:08,MMED Yes; Up,-1,1.858612,40.6333,-124.513,0,0,0,1,SWFSC,,,
June,2012,########,OS1201,OS120129T1,ER01,30,3.4,NRT,7:50,MMED Yes; Up,-1,2.576896,40.6333,-124.393,0,0,0,1,SWFSC,,,
June,2012,########,OS1201,OS120130T1,ER02,55,5.8,NRT,10:38,MMED Yes; Up,-1,2.782752,40.6333,-124.447,0,1,0,0,SWFSC,,,
June,2012,########,OS1201,OS120133T1,ER05,1000,18.8,NRT,18:18,MMED Yes; Up,-1,2.93076,40.6333,-124.733,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120132T1,ER04,700,13.8,NRT,15:32,MMED Yes; Up,-1,3.198888,40.6333,-124.623,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120134T1,,,,NRT,7:38,MMED Yes; Up,-1,0.615972,,,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120135T1,BF02,55,1.9,NRT,9:57,MMED Yes; Up,-1,3.154004,40.1333,-124.233,0,1,0,0,SWFSC,,,
June,2012,########,OS1201,OS120137T1,GP01,35,0.9,NRT,7:47,MMED Yes; Up,-1,2.937928,38.75,-123.545,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120141T1,GP05,300,14.5,NRT,17:40,MMED Yes; Up,-1,2.998884,38.75,-123.835,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120138T1,GP02,55,2,NRT,9:51,MMED Yes; Up,-1,3.109792,38.75,-123.568,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120139T1,GP03,87,4.5,NRT,12:21,MMED Yes; Up,-1,3.12788,38.75,-123.622,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120140T1,GP04,126,9.5,NRT,15:10,MMED Yes; Up,-1,3.552668,38.75,-123.728,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120145T1,FR04,112,9.1,NRT,15:05,MMED Yes; Up,-1,2.962596,38.5,-123.415,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120146T1,FR05,164,16.1,NRT,17:44,MMED Yes; Up,-1,2.971472,38.5,-123.563,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120144T1,FR03,81,4.1,NRT,12:26,MMED Yes; Up,-1,3.068156,38.5,-123.308,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120143T1,FR02,55,1.8,NRT,10:06,MMED Yes; Up,-1,3.157784,38.5,-123.26,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120142T1,FR01,39,1.2,NRT,7:57,MMED Yes; Up,-1,3.19158,38.5,-123.247,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120147T1,GF01,28,6.6,NRT,7:46,MMED Yes; Up,-1,1.400252,37.8417,-122.695,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120148T1,GF02,46,11.6,NRT,11:52,MMED Yes; Up,-1,1.56604,37.8417,-122.8,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120150T1,GF04,85,30.2,NRT,17:19,MMED Yes; Up,-1,2.6908,37.8417,-123.193,0,0,0,4,SWFSC,,,
June,2012,########,OS1201,OS120149T1,GF03,80,22.2,NRT,15:03,MMED Yes; Up,-1,3.169684,37.8417,-123.025,0,0,0,10,SWFSC,,,
June,2012,########,OS1201,OS120153T1,PP02,56,5,NRT,9:44,MMED Yes; Up,-1,1.228892,37.5,-122.607,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120155T1,PP04,110,19.2,NRT,15:18,MMED Yes; Up,-1,2.837576,37.5,-122.905,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120154T1,PP03,80,12.2,NRT,12:46,MMED Yes; Up,-1,2.871064,37.5,-122.758,0,0,0,16,SWFSC,,,
June,2012,########,OS1201,OS120156T1,PP05,400,24.2,NRT,17:52,MMED Yes; Up,-1,3.068016,37.5,-123.01,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120159T1,PI03,83,6.6,NRT,12:22,MMED Yes; Up,-1,2.311792,37.1667,-122.5,0,0,0,0,SWFSC,,,
June,2012,########,OS1201,OS120158T1,PI02,55,3.5,NRT,10:12,MMED Yes; Up,-1,2.902648,37.1667,-122.436,0,0,0,3,SWFSC,,,
June,2012,########,OS1201,OS120157T1,PI01,34,2,NRT,8:33,MMED Yes; Up,-1,3.078376,37.1667,-122.403,0,0,0,0,SWFSC,,,
June,2013,########,48,062013FS04,FS04,28,4,NRT,7:30,No MMED,-1,3.785004,48.244,-124.792,0,0,5,30,JSOES_Regular,14.1282,13.91626997,13.25713496
June,2013,########,48,062013FS07,FS07,56,7,NRT,9:43,No MMED,-1,1.938045,48.24817,-124.867,0,0,5,21,JSOES_Regular,14.3057,14.30417995,12.77048001
June,2013,########,48,062013FS09,FS09,101,9,NRT,11:35,No MMED,-1,3.775237,48.21033,-124.924,0,0,9,47,JSOES_Regular,14.2177,13.86440992,11.78620992
June,2013,########,48,062013FS12,FS12,248,12,NRT,13:55,No MMED,-1,3.611237,48.2095,-124.983,0,0,3,25,JSOES_Regular,13.4262,13.41829996,12.25100994
June,2013,########,48,062013FS17,FS17,117,17,NRT,16:23,No MMED,-1,3.476414,48.24817,-125.113,0,0,4,28,JSOES_Regular,12.4028,12.23250999,10.96096997
June,2013,########,48,062013FS22,FS22,113,22,NRT,18:54,No MMED,-1,2.579565,48.24917,-125.261,0,0,3,22,JSOES_Regular,12.0665,12.06795988,10.87778497
June,2013,########,48,062013FS29,FS29,110,29,NRT,20:26,No MMED,-1,3.365488,48.25134,-125.387,0,0,13,53,JSOES_Regular,12.2973,12.25370007,11.79623003
June,2013,########,48,062113LP04,LP04,34,4,NRT,7:10,No MMED,-1,4.629487,47.89083,-124.736,0,11,69,102,JSOES_Regular,14.2524,13.96915007,12.37394505
June,2013,########,48,062113LP06,LP06,51,6,NRT,10:03,No MMED,-1,1.902734,47.91033,-124.785,0,1,13,46,JSOES_Regular,13.3796,13.00093994,11.39651499
June,2013,########,48,062113LP09,LP09,80,9,NRT,11:50,No MMED,-1,2.016444,47.9255,-124.878,0,0,4,20,JSOES_Regular,13.9105,13.21441994,11.54470491
June,2013,########,48,062113LP12,LP12,108,12,NRT,13:46,No MMED,-1,3.47319,47.93317,-124.972,0,0,4,29,JSOES_Regular,12.7543,11.67014008,10.22837505
June,2013,########,48,062113LP17,LP17,136,17,NRT,16:10,No MMED,-1,3.759604,47.93567,-125.094,0,0,7,21,JSOES_Regular,12.9533,12.79623013,11.59670501
June,2013,########,48,062113LP22,LP22,175,22,NRT,18:28,No MMED,-1,3.719996,47.93533,-125.205,0,0,4,39,JSOES_Regular,14.241,13.83936996,12.20920992
June,2013,########,48,062113LP27,LP27,408,27,NRT,19:56,No MMED,-1,3.590144,47.9335,-125.29,0,0,1,1,JSOES_Regular,13.418,13.19784012,12.10433006
June,2013,########,48,062213QR06,QR06,25,6,NRT,7:30,No MMED,-1,3.014446,47.51433,-124.499,0,61,5,2,JSOES_Regular,16.2922,15.85008001,13.79271512
June,2013,########,48,062213QR10,QR10,53,10,NRT,9:32,No MMED,-1,3.185903,47.55133,-124.619,0,0,10,32,JSOES_Regular,13.6311,12.11077976,10.50124993
June,2013,########,48,062213QR14,QR14,77,14,NRT,11:49,No MMED,-1,3.667632,47.553,-124.701,0,1,4,40,JSOES_Regular,14.4762,13.52535009,11.08709507
June,2013,########,48,062213QR19,QR19,110,19,NRT,14:06,No MMED,-1,3.63116,47.55133,-124.812,0,0,3,14,JSOES_Regular,14.4673,12.76521006,11.14420004
June,2013,########,48,062213QR24,QR24,169,24,NRT,16:25,No MMED,-1,3.589288,47.55233,-124.941,0,0,1,0,JSOES_Regular,15.0364,14.61912003,13.03579001
June,2013,########,48,062213QR29,QR29,409,29,NRT,19:07,No MMED,-1,2.319822,47.55283,-125.056,0,0,0,0,JSOES_Regular,14.6052,13.21018,12.18004999
June,2013,########,48,062313GH26,GH26,152,26,NRT,19:23,No MMED,-1,3.60114,46.98367,-124.807,3,0,0,3,JSOES_Regular,15.4435,14.88554001,12.42575994
June,2013,########,48,062313GH03,GH03,20,3,NRT,7:05,No MMED,-1,2.695126,46.988,-124.248,0,16,0,0,JSOES_Regular,16.6358,15.4660902,13.5286168
June,2013,########,48,062313GH06,GH06,36,6,NRT,9:20,No MMED,-1,4.070796,46.983,-124.313,0,21,1,3,JSOES_Regular,15.8793,15.48676996,14.88981004
June,2013,########,48,062313GH10,GH10,54,10,NRT,11:26,No MMED,-1,3.454304,46.98333,-124.404,0,13,6,2,JSOES_Regular,16.1286,14.92886992,13.16483493
June,2013,########,48,062313GH16,GH16,86,16,NRT,13:59,No MMED,-1,3.255623,46.9795,-124.555,0,39,14,46,JSOES_Regular,15.0517,14.51286993,12.27186494
June,2013,########,48,062313GH21B,GH21,110,21,NRT,17:06,No MMED,-1,1.786359,47.022,-124.695,0,6,8,65,JSOES_Regular,15.1012,14.94938002,12.63964996
June,2013,########,48,062313GH31,GH31,177,31,NRT,20:43,No MMED,-1,1.473133,47.01433,-124.922,0,0,0,1,JSOES_Regular,15.4807,15.4822999,14.26022496
June,2013,########,48,062313GH21,GH21,110,21,NRT,16:34,No MMED,-1,0.204649,47.01783,-124.697,0,0,3,13,JSOES_Regular,15.1012,14.94938002,12.63964996
June,2013,########,48,062413WB19,WB19,116,19,NRT,14:37,No MMED,-1,3.531607,46.64883,-124.507,1,0,0,1,JSOES_Regular,15.2576,15.24018993,13.68081994
June,2013,########,48,062413WB23,WB23,137,23,NRT,17:08,No MMED,-1,3.223138,46.65166,-124.597,13,0,1,0,JSOES_Regular,15.3954,15.36373005,13.79990015
June,2013,########,48,062413WB14,WB14,79,14,NRT,11:57,No MMED,-1,3.449182,46.64117,-124.379,14,7,3,4,JSOES_Regular,15.3759,15.25803995,13.72334008
June,2013,########,48,062413WB05,WB05,29,5,NRT,7:14,No MMED,-1,3.694705,46.64117,-124.184,0,2,3,3,JSOES_Regular,15.8165,15.81507988,15.35739989
June,2013,########,48,062413WB09,WB09,58,9,NRT,9:31,No MMED,-1,3.938311,46.64933,-124.288,0,0,0,10,JSOES_Regular,14.9475,15.07253008,14.55583005
June,2013,########,48,062413WB30,WB30,285,30,NRT,19:57,No MMED,-1,2.916162,46.65867,-124.773,0,0,0,0,JSOES_Regular,15.6997,15.64199009,14.16383009
June,2013,########,48,062513CR15,CR15,113,15,NRT,14:01,No MMED,-1,3.051051,46.1765,-124.336,7,0,3,1,JSOES_Regular,14.8731,14.84655008,14.55780005
June,2013,########,48,062513CR25,CR25,149,25,NRT,19:18,No MMED,-1,3.620269,46.16283,-124.553,10,0,0,0,JSOES_Regular,15.0564,15.05690022,14.23439012
June,2013,########,48,062513CR20,CR20,130,20,NRT,16:31,No MMED,-1,4.018063,46.14883,-124.455,56,0,0,0,JSOES_Regular,15.0697,15.05940008,13.09115005
June,2013,########,48,062513CR04,CR04,31,4,NRT,7:24,No MMED,-1,3.505586,46.1385,-124.073,0,0,0,0,JSOES_Regular,15.6758,15.69356003,15.70451508
June,2013,########,48,062513CR07,CR07,63,7,NRT,9:25,No MMED,-1,3.488097,46.13733,-124.158,0,0,2,5,JSOES_Regular,14.9042,14.94064999,15.23112493
June,2013,########,48,062513CR10,CR10,80,10,NRT,11:30,No MMED,-1,3.098284,46.14133,-124.216,0,0,0,11,JSOES_Regular,15.0308,15.06901999,15.01288004
June,2013,########,48,062613CM15,CM15,174,15,NRT,17:30,No MMED,-1,3.781723,45.49483,-124.324,68,0,0,0,JSOES_Regular,15.7003,15.68456993,15.55095992
June,2013,########,48,062613CM10,CM10,133,10,NRT,14:37,No MMED,-1,3.442224,45.4635,-124.203,659,0,0,0,JSOES_Regular,15.7517,15.75065002,15.66473498
June,2013,########,48,062613CM01,CM01,40,1,NRT,7:14,No MMED,-1,3.730013,45.465,-124.015,0,0,1,1,JSOES_Regular,15.6487,15.64687004,15.62508497
June,2013,########,48,062613CM03,CM03,43,3,NRT,9:31,No MMED,-1,4.308378,45.458,-124.03,0,0,0,2,JSOES_Regular,15.6048,15.60018997,15.50908499
June,2013,########,48,062613CM05,CM05,84,5,NRT,11:48,No MMED,-1,4.075331,45.4655,-124.093,0,0,0,0,JSOES_Regular,15.3601,15.35085993,15.296875
June,2013,########,48,062713NH20,NH20,132,20,NRT,16:34,No MMED,-1,3.619573,44.649,-124.519,3,0,0,0,JSOES_Regular,15.8564,15.8426302,14.81609507
June,2013,########,48,062713NH03,NH03,44,3,NRT,7:16,No MMED,-1,3.817883,44.65067,-124.132,0,0,0,0,JSOES_Regular,15.2268,15.21905003,15.01445007
June,2013,########,48,062713NH05,NH05,57,5,NRT,9:22,No MMED,-1,3.748948,44.64933,-124.175,0,0,0,0,JSOES_Regular,15.6991,15.69830008,15.40341001
June,2013,########,48,062713NH10,NH10,79,10,NRT,11:54,No MMED,-1,3.146639,44.68417,-124.288,0,0,0,0,JSOES_Regular,15.569,15.55991993,15.14090996
June,2013,########,48,062713NH15,NH15,90,15,NRT,14:13,No MMED,-1,3.193893,44.64933,-124.402,0,0,0,0,JSOES_Regular,15.5754,15.57075014,15.06077003
June,2014,########,49,062014FS04,FS04,31,4,NRT,18:56,No MMED,-1,1.52276,48.25533,-124.789,0,0,0,1,JSOES_Regular,13.2422,12.66717014,12.05326505
June,2014,########,49,062014FS07,FS07,55,7,NRT,16:42,No MMED,-1,3.712582,48.2435,-124.867,0,0,1,0,JSOES_Regular,12.4072,12.08176994,10.97839494
June,2014,########,49,062014FS09,FS09,94,9,NRT,14:57,No MMED,-1,3.515603,48.24317,-124.911,0,0,5,3,JSOES_Regular,12.1299,12.01436005,11.06749005
June,2014,########,49,062014FS12,FS12,260,12,NRT,13:01,No MMED,-1,3.53206,48.21267,-124.992,0,0,0,12,JSOES_Regular,13.1498,13.05994015,11.54983006
June,2014,########,49,062014FS17,FS17,117,17,NRT,10:50,No MMED,-1,3.649941,48.219,-125.126,0,0,2,11,JSOES_Regular,12.7799,12.85414991,11.71309495
June,2014,########,49,062114LP04,LP04,33,4,NRT,7:00,No MMED,-1,3.363246,47.93483,-124.75,0,1,2,5,JSOES_Regular,11.7072,11.83426991,11.89635997
June,2014,########,49,062114LP06,LP06,50,6,NRT,8:40,No MMED,-1,3.524076,47.90117,-124.781,0,0,0,10,JSOES_Regular,11.4649,11.74260998,11.26376495
June,2014,########,49,062114LP09,LP09,80,9,NRT,10:26,No MMED,-1,3.884047,47.9345,-124.88,0,0,4,10,JSOES_Regular,12.6814,12.14974003,11.32859001
June,2014,########,49,062114LP12B,LP12,106,12,NRT,13:05,No MMED,-1,3.826379,47.935,-124.974,0,0,0,1,JSOES_Regular,13.9728,13.21413994,11.24127002
June,2014,########,49,062114LP17,LP17,137,17,NRT,15:16,No MMED,-1,3.285243,47.89667,-125.083,0,0,0,2,JSOES_Regular,13.8613,13.54334002,12.22598495
June,2014,########,49,062214QR06,QR06,28,6,NRT,7:46,MMED Yes; Up,-1,3.411823,47.51317,-124.504,0,0,2,4,JSOES_Regular,11.1567,10.38852997,9.363654971
June,2014,########,49,062214QR10,QR10,54,10,NRT,9:53,MMED Yes; Up,-1,3.782985,47.548,-124.618,0,0,2,0,JSOES_Regular,12.1917,12.03430004,10.63357
June,2014,########,49,062214QR14,QR14,79,14,NRT,11:51,MMED Yes; Up,-1,3.629776,47.54667,-124.709,0,0,7,0,JSOES_Regular,11.7006,10.91103992,9.832719898
June,2014,########,49,062214QR19,QR19,111,19,NRT,14:56,MMED Yes; Up,-1,3.536388,47.54917,-124.815,0,0,0,36,JSOES_Regular,13.4624,13.33616009,12.200315
June,2014,########,49,062214QR24,QR24,170,24,NRT,17:25,MMED Yes; Up,-1,3.757469,47.5485,-124.94,0,0,0,0,JSOES_Regular,12.67,12.51399994,11.82241492
June,2014,########,49,062214QR14B,QR14,78,14,NRT,12:51,MMED Yes; Up,-1,2.764934,47.50917,-124.69,0,0,6,1,JSOES_Regular,11.7006,10.91103992,9.832719898
June,2014,########,49,062314GH03,GH03,23,3,NRT,6:59,MMED Yes; Up,-1,3.549595,47.01817,-124.253,0,5,14,17,JSOES_Regular,13.184,12.69406996,10.8738316
June,2014,########,49,062314GH06,GH06,36,6,NRT,8:42,MMED Yes; Up,-1,3.528538,46.983,-124.314,0,10,11,6,JSOES_Regular,12.5152,11.04212999,9.600980043
June,2014,########,49,062314GH10,GH10,55,10,NRT,10:32,MMED Yes; Up,-1,3.137838,47.01783,-124.423,0,0,15,30,JSOES_Regular,14.1917,13.45058002,11.72354503
June,2014,########,49,062314GH16,GH16,78,16,NRT,12:36,MMED Yes; Up,-1,3.391936,47.01883,-124.562,0,0,2,2,JSOES_Regular,12.9684,12.40964994,10.87252998
June,2014,########,49,062314GH21,GH21,109,21,NRT,14:47,MMED Yes; Up,-1,3.566655,47.01683,-124.698,0,0,0,3,JSOES_Regular,13.9491,13.81643,12.864645
